"","logFC","logCPM","PValue","FDR","ID"
"16508",1.6845560676722,2.44466262199014,1.25416932059034e-07,1.3310794098089e-05,"16508"
"25357",2.61603043694492,0.624744187370219,1.30985936838022e-07,1.38610778029326e-05,"25357"
"33770",1.55470105943621,3.0443878254511,1.39454237244798e-07,1.46711549591211e-05,"33770"
"40864",1.26924146256938,5.59038182035277,1.46240685499693e-07,1.53403928379547e-05,"40864"
"7252",1.81164081958127,2.17149878197353,1.53986735861807e-07,1.61061198944154e-05,"7252"
"38925",1.56102804437976,2.9051473435974,1.60428975953855e-07,1.66849710128864e-05,"38925"
"41166",1.64983052283199,2.34910446490065,1.60445751461039e-07,1.66849710128864e-05,"41166"
"8053",6.06700764254288,-0.393143192925382,1.71302788779663e-07,1.77628193480291e-05,"8053"
"29898",3.05333542460698,0.635952769272918,1.80073599798246e-07,1.85655881391991e-05,"29898"
"32433",1.24413955327625,6.41611199351603,1.82571629473921e-07,1.87695078335226e-05,"32433"
"34335",1.8278230165284,2.63131229614572,1.9125292027491e-07,1.96061409889777e-05,"34335"
"28566",1.42735413898731,3.65945221016162,2.11365782332037e-07,2.14848852266241e-05,"28566"
"31304",1.94892849336352,2.14655683072165,2.46712750744986e-07,2.4867680476628e-05,"31304"
"37351",4.48668497175807,1.2314225535913,2.51857952292732e-07,2.53155827534352e-05,"37351"
"29340",1.24771738969885,5.82587205588031,2.54389141603998e-07,2.54989782632785e-05,"29340"
"31499",1.52036663592584,2.74018753262633,2.69093535414758e-07,2.68981723696442e-05,"31499"
"21623",1.96308702827554,1.7223253753832,2.76417616759215e-07,2.75384890822122e-05,"21623"
"8555",1.57406600776788,2.50101751652254,2.77025676509437e-07,2.75384890822122e-05,"8555"
"40521",1.41855489523837,3.44156717725446,2.97616073601061e-07,2.94232219613542e-05,"40521"
"5996",6.11428050365697,0.946698887428779,3.0199693330063e-07,2.96936221748045e-05,"5996"
"38153",3.44420879508118,0.0748887453887298,3.29339156284339e-07,3.2294031126414e-05,"38153"
"15008",1.22325003197804,5.93673317196719,3.364673083786e-07,3.29035848857501e-05,"15008"
"24378",1.19276873432841,7.2752908388621,3.46577002699516e-07,3.38006247092217e-05,"24378"
"14731",1.39379359698645,3.3350986763787,3.62266107038703e-07,3.52355053166889e-05,"14731"
"33611",1.32674357513822,3.96391143822461,3.73142688871112e-07,3.61958438922422e-05,"33611"
"16063",1.47062867459626,3.00921167682267,3.76358176731581e-07,3.64098788401048e-05,"16063"
"33234",1.2533178097451,4.84424565515201,4.35288395399441e-07,4.19983469197562e-05,"33234"
"39039",1.37518029864901,3.68350532350347,4.4849877598613e-07,4.31575422172253e-05,"39039"
"9422",1.24029653363587,4.92863371767995,5.18670193846475e-07,4.95137935051588e-05,"9422"
"18782",6.00225595296998,-0.337509284872218,5.34608867649386e-07,5.09006886256678e-05,"18782"
"30207",1.17276472139283,7.31544244407511,5.5075124944364e-07,5.22996285162467e-05,"30207"
"41267",1.24653918836868,4.77321296175214,5.52591889768042e-07,5.23366885624141e-05,"41267"
"6712",1.4354976064111,3.17622847333722,5.79154443939363e-07,5.47088693967327e-05,"6712"
"2049",1.40228513870516,3.30861227963994,5.88166108436485e-07,5.54150757778866e-05,"2049"
"8153",1.84132165326225,1.92238013319522,6.15191088399348e-07,5.78103396481522e-05,"8153"
"8256",1.18935620298255,6.14386032473633,6.38537534394206e-07,5.98483816327661e-05,"8256"
"23893",1.35991088989179,3.49293370439774,6.44964150492515e-07,6.02941227215606e-05,"23893"
"40846",1.29315338990078,4.34696040414163,6.5185805808683e-07,6.07811318502926e-05,"40846"
"31302",1.63914643261428,2.689670586657,6.76077774468001e-07,6.2876975494015e-05,"31302"
"529",4.39532123508376,0.114504637500735,7.21109618581206e-07,6.67211297089816e-05,"529"
"33769",1.23321427735333,4.82112683719713,7.27482534363872e-07,6.71386374744765e-05,"33769"
"31263",1.21724673743083,5.02370981914207,7.35349919041021e-07,6.76915862974369e-05,"31263"
"7373",1.64245259245059,2.55600673967739,7.6205835521802e-07,6.99716940153747e-05,"7373"
"40542",1.35070640902652,3.45563064711545,7.65995014799776e-07,7.01546449468272e-05,"40542"
"39186",3.35609040248021,-0.0346845860266914,8.35294754869934e-07,7.61201017987099e-05,"39186"
"23960",1.27719746577026,4.52725366428512,8.35348768526788e-07,7.61201017987099e-05,"23960"
"15770",1.51818561853709,2.81154661217192,8.78959301917967e-07,7.96915738937433e-05,"15770"
"24112",1.1701064447853,6.09267439695953,9.03896132870091e-07,8.17470976306196e-05,"24112"
"7271",3.09003769986347,0.500354717169671,9.3487657982839e-07,8.43375534577686e-05,"7271"
"4757",1.31869597972195,3.81968489393158,9.41701703244961e-07,8.47414113755471e-05,"4757"
"8704",1.81645402301054,1.73705980114123,9.73218827624875e-07,8.73597049622975e-05,"8704"
"34366",1.26013052479151,4.55712595270531,9.91367740951451e-07,8.87680023132335e-05,"34366"
"14836",1.69123468321242,2.08661925611668,1.00015970180452e-06,8.93335713851882e-05,"14836"
"7422",1.16205851393354,6.27840814257379,1.02640852550067e-06,9.14517324510908e-05,"7422"
"1774",1.82655896338157,1.99400096645983,1.05856961909976e-06,9.40849376975737e-05,"1774"
"17256",1.21829498336597,4.64579933815499,1.06721684926362e-06,9.46204422743928e-05,"17256"
"15061",3.71408355299844,0.00544054768206881,1.08728643461484e-06,9.61635563555795e-05,"15061"
"2988",1.55399155688812,2.36355788184291,1.12248643316121e-06,9.9034041419614e-05,"2988"
"20253",1.18733767742123,5.12393961387998,1.18871104223006e-06,0.000104366515715017,"20253"
"41165",1.47652327864016,2.61559480700591,1.20662843990196e-06,0.000105540930595535,"41165"
"23970",2.08317930167739,1.21925650934437,1.21309364837956e-06,0.000105735469327962,"23970"
"13230",2.54444093684136,0.743823786477076,1.25880825696459e-06,0.000109455652897752,"13230"
"6366",1.20060741184449,4.72165100385682,1.39606751534286e-06,0.000120519369117577,"6366"
"2604",1.82863770761806,1.81852932787579,1.42063841421359e-06,0.000122056517087851,"2604"
"4001",1.16913175425136,5.32117577223937,1.4259962126281e-06,0.000122225827393551,"4001"
"40790",1.33301415736934,3.3376766572422,1.48663894781727e-06,0.000126821197238738,"40790"
"33491",1.28942750081306,3.80637786785697,1.55255630534358e-06,0.000132132061977177,"33491"
"29471",1.237631743513,4.21404081366951,1.5782284180018e-06,0.000134000876384929,"29471"
"23373",2.25311582027399,1.3030671031211,1.5821786575701e-06,0.000134020931592528,"23373"
"35340",1.12834815845322,7.06242339458516,1.59161157694331e-06,0.000134504224248242,"35340"
"9072",1.38538424499678,3.12306743778002,1.67706091432585e-06,0.000141394259564131,"9072"
"29180",5.94195529581361,0.0542625041251489,1.69667643243861e-06,0.000142714613204073,"29180"
"10380",1.24123726224477,4.19799612181523,1.74648755293971e-06,0.000146562798483324,"10380"
"40601",1.45326676455045,2.69650721756506,1.81938034009023e-06,0.000151973008268879,"40601"
"8507",1.60872274726081,1.92467112838529,1.83566252836143e-06,0.000152978943039082,"8507"
"14495",1.57915109143994,2.2847586049125,1.92165356975244e-06,0.00015977619600119,"14495"
"30175",1.38733795120898,3.34046460903407,1.93431793134666e-06,0.00016045945414401,"30175"
"25356",2.32655083256869,0.746300009089197,2.07935756386524e-06,0.000172095453422195,"25356"
"24379",1.14464058162809,5.66470470178071,2.11435977484067e-06,0.000174591927860699,"24379"
"29341",1.16391121729579,5.36465361997052,2.12238333223297e-06,0.000174854343706911,"29341"
"39125",1.68778753792102,2.03279069879176,2.16495257473339e-06,0.000177955156399213,"39125"
"40609",1.3421771767265,3.18247627561458,2.18187110122692e-06,0.000178938224290394,"40609"
"23123",2.05217742132847,1.05379148616575,2.19245552979068e-06,0.000179398543747158,"23123"
"23124",2.22111474443082,0.877695649908991,2.20116763822774e-06,0.000179703923586986,"23124"
"27221",1.33835569423149,3.36184187405302,2.29861311215552e-06,0.000187235788153797,"27221"
"19276",1.32765395166132,3.43775414591862,2.39687394389018e-06,0.000194799991588462,"19276"
"5992",1.56557302198724,2.4499931435588,2.61904655028121e-06,0.000211902006203806,"5992"
"31568",1.20882656673436,4.24040997409752,2.7939282788219e-06,0.00022554564192682,"31568"
"12293",1.33840964412204,3.29962944347898,3.12951336723849e-06,0.000251511113266817,"12293"
"40602",1.35277009333454,3.00764920005352,3.1807264015705e-06,0.000255058916001492,"40602"
"19552",1.30945991205439,3.25992255271836,3.39459850827204e-06,0.000271004617634948,"19552"
"25939",1.30031162106134,3.77869784535189,3.44429090985189e-06,0.000274364762653434,"25939"
"30232",2.43834075843333,0.662663196311392,3.89623756426222e-06,0.00030764930526565,"30232"
"33215",1.40042896653575,3.07892938793007,4.05230785625171e-06,0.000318578494537784,"33215"
"9773",1.36671132474905,2.84974446143831,4.05230785625171e-06,0.000318578494537784,"9773"
"13333",1.33938667010478,3.26894788628914,4.11007717025782e-06,0.000322417684105986,"13333"
"7082",1.16627482763963,4.41998015805411,4.34903048856926e-06,0.000339685638917796,"7082"
"28599",1.0889478165218,6.27661689246468,4.72100215966689e-06,0.00036714948907668,"28599"
"21154",1.3228909559871,3.02243810726302,4.88341184041715e-06,0.000378963260777318,"21154"
"18776",1.31201759766952,3.15398222049088,4.94965860995202e-06,0.000383279894721284,"18776"
"96",2.18504966096145,0.684443738319209,5.04730788954243e-06,0.000390004507910361,"96"
"2729",1.46979049634017,2.27048351907166,5.12826876769303e-06,0.000394570529812799,"2729"
"9696",1.3952121051573,2.66364551730898,5.23875520361959e-06,0.000402213790473644,"9696"
"24742",1.35841521836653,2.95878703552981,5.48182360303118e-06,0.000419982175616519,"24742"
"19075",1.1555907523689,4.33470628768756,5.598598318445e-06,0.000427525311201498,"19075"
"19845",1.54698289873928,2.23444939999136,5.6039759511794e-06,0.000427525311201498,"19845"
"18946",2.41443195100206,0.547331076453003,5.68201447605541e-06,0.000432564329891264,"18946"
"29954",1.2320888576552,3.69629654048897,5.70573406548291e-06,0.000433455607900949,"29954"
"19875",1.22707611218367,3.55944326505653,5.90419721691309e-06,0.000447039039611031,"19875"
"2929",1.06693313196514,6.65927068048866,5.98340468802368e-06,0.00045169698361367,"2929"
"7081",1.12644222137673,4.65721347889333,6.11655525930776e-06,0.000459824784441918,"7081"
"16645",1.07438404947225,6.72241728331725,6.26411566692869e-06,0.000469938906114598,"16645"
"9066",1.26465741952265,3.21493367984708,6.5329768383822e-06,0.000489092259778053,"9066"
"24052",1.21618510425412,3.714083986191,6.6597454446002e-06,0.000497550547346581,"24052"
"13169",1.17646996079612,4.03115740393281,6.68422421288159e-06,0.000498347584136017,"13169"
"35635",1.53759663661438,2.09617367707523,6.74702062966628e-06,0.000501736341292848,"35635"
"41358",1.32618666950339,3.00217984351996,6.75826843134952e-06,0.000501736341292848,"41358"
"3803",1.06439450879136,6.26617169243321,6.77138972452867e-06,0.000501736341292848,"3803"
"7928",1.08735903392635,5.89436090682929,6.80131313685716e-06,0.000502702238604367,"7928"
"7980",1.17481392138425,4.20671255013824,6.81228750665194e-06,0.000502702238604367,"7980"
"2930",1.06489190790212,6.3321942908555,6.93740483887539e-06,0.000510890313491466,"2930"
"23222",1.12028922091343,4.84792122949016,7.56135322425971e-06,0.00055570556231652,"23222"
"36956",1.18337386994969,3.97923961103161,7.58916582493103e-06,0.000556615952830561,"36956"
"35341",1.05946872507327,6.50234503509266,7.77044841718913e-06,0.00056875584408574,"35341"
"9653",1.07328796361075,5.61671364899242,7.87962629523854e-06,0.000575579584744297,"9653"
"30807",1.13922455375007,4.40808020965392,8.06952953653124e-06,0.000588260552173191,"30807"
"36559",1.2606069180001,3.31590532187185,8.21372258435208e-06,0.000597564877936179,"36559"
"23221",1.10009415698052,5.01384471519787,8.26538257815851e-06,0.000598908293841064,"23221"
"21110",1.83534481638102,1.6687312365337,8.30391218851783e-06,0.000600494331307948,"21110"
"4761",1.09358676701881,5.15066814302603,8.35315700356312e-06,0.00060284734094715,"4761"
"29542",1.55569325517403,1.82410578906614,8.48715302720072e-06,0.000611295243486104,"29542"
"16509",1.26109106529853,3.47100391369438,8.78523854681197e-06,0.000631504647334083,"16509"
"32102",1.21772189883939,3.62986257094331,9.34262147933179e-06,0.000670235578691228,"32102"
"19990",1.77518020266038,1.6988176213967,9.45011316300413e-06,0.00067619793646114,"19990"
"17225",1.07456410778805,5.52336499310589,9.6734323676474e-06,0.000689853373491218,"17225"
"8420",1.4333395342029,2.44330536391045,1.02475992900141e-05,0.000726492377957093,"8420"
"38926",1.43214845228198,2.48603136412514,1.02475992900141e-05,0.000726492377957093,"38926"
"40018",1.03875300642114,6.32698170823208,1.07420990830729e-05,0.000757087198071652,"40018"
"15586",2.55267975846425,0.211478452361895,1.11186033019724e-05,0.000780573541151117,"15586"
"26073",1.37694983950998,2.57869590960844,1.13025520586551e-05,0.000791946778711783,"26073"
"32230",1.06106003036361,5.64317950174772,1.13729033148043e-05,0.0007953318141758,"32230"
"17343",1.26189358438503,3.03954361917539,1.15881860078118e-05,0.000808819520487211,"17343"
"32075",1.053894779313,5.51150935108862,1.20214406423046e-05,0.000837439547447027,"32075"
"22898",2.20521550776744,1.06314306188217,1.20755883752662e-05,0.000839590764010561,"22898"
"5146",1.0488208268862,6.00965724821962,1.2246714995824e-05,0.000849603414031966,"5146"
"20816",1.39845830053089,2.50768408057707,1.23606783783385e-05,0.000854473331958514,"20816"
"23174",1.39540358841241,2.58957898817326,1.26717529715913e-05,0.000874302497093447,"23174"
"1214",1.14864469365105,3.95388052693755,1.29388994509863e-05,0.000891030890627557,"1214"
"19738",1.43753000591034,2.33942593722128,1.31621619370257e-05,0.000904679263804903,"19738"
"7675",1.14014109540323,4.16765331227132,1.32178175314112e-05,0.000906777463157744,"7675"
"18346",1.03427209699411,6.05231457631219,1.36009643749855e-05,0.000931291839604084,"18346"
"676",1.88574352194989,1.08005792659894,1.40657244817809e-05,0.000959473852410326,"676"
"1283",3.1539550669501,0.250175787914184,1.41260074013172e-05,0.000961563579975172,"1283"
"24323",1.19151010697859,3.45832003502579,1.41496538995931e-05,0.000961563579975172,"24323"
"18777",1.24329893789545,3.0551085969125,1.42273426311431e-05,0.000965025674520299,"18777"
"15585",2.41936226476642,0.319564326909447,1.43079288792782e-05,0.000968670944856947,"15585"
"17345",1.29636130722599,2.72858955722526,1.47842978202915e-05,0.000999047540908652,"17345"
"28678",1.46186960451247,2.26022806418954,1.49254397264147e-05,0.0010048218144173,"28678"
"20303",1.44088655063346,2.09355294286648,1.53890663399565e-05,0.00103410513757417,"20303"
"23340",1.35700322631367,2.68469951392289,1.54401941043479e-05,0.00103561227556765,"23340"
"23223",1.06489350122821,4.96257524449315,1.54860988031999e-05,0.00103676414714929,"23223"
"6483",1.16905520319924,3.60883411807664,1.55777004482953e-05,0.00104096540866062,"6483"
"30863",1.25140402247506,3.56269831649915,1.56614442734047e-05,0.00104462701775566,"30863"
"29680",1.13996797623184,3.90881390538428,1.57685859823694e-05,0.00104983288777454,"29680"
"1473",1.81021544202845,1.6987941051796,1.62322452208764e-05,0.00107672898675611,"1473"
"29089",1.09371812828352,4.73873218641776,1.64674135272635e-05,0.00109020405164965,"29089"
"37699",1.30135313933189,3.73704146895882,1.66878968193045e-05,0.00110088255342706,"37699"
"8175",1.28113093551716,2.87226875608843,1.70174640744315e-05,0.00112057516628807,"8175"
"36729",1.88797100538494,1.32585604025007,1.73767937487198e-05,0.0011421522812797,"36729"
"25362",1.36716137387505,2.78282945641442,1.74681933548927e-05,0.00114607228583873,"25362"
"32930",2.35857861568355,0.781450321680237,1.76398770475432e-05,0.00115314304938514,"32930"
"2664",1.08634656631269,4.49658881843822,1.804875401513e-05,0.00117577244233077,"2664"
"25581",1.14187030249932,3.90315056813139,1.80512105598239e-05,0.00117577244233077,"25581"
"22942",1.05158795059279,4.97207551852587,1.88238098123098e-05,0.0012238868055445,"22942"
"32193",1.11778731568408,3.99704028238815,1.89560677543482e-05,0.00123026925344542,"32193"
"1704",1.16148349044015,3.68421184947473,1.95619566032017e-05,0.00126670421847953,"1704"
"9957",1.09704561065144,4.26870327734272,1.95876667288785e-05,0.00126670421847953,"9957"
"8000",1.20849029234003,3.64295858390875,1.97880491628651e-05,0.00127737344193558,"8000"
"2354",1.01437519377856,6.09742919895696,2.08149576532298e-05,0.0013388729891565,"2354"
"29681",1.14122227568314,3.71990636277437,2.09184142101037e-05,0.00134313341062561,"29681"
"4325",1.03208802970683,5.44017115055946,2.15501298104504e-05,0.00137878800391862,"4325"
"17342",1.2087996532806,3.22061205391426,2.18333412210382e-05,0.00139197193986071,"17342"
"9510",1.02156834543185,5.48609535103531,2.24768354533602e-05,0.00142778555985909,"9510"
"33385",1.66177683858024,1.53507604675185,2.25137864364646e-05,0.00142778555985909,"33385"
"5886",1.62410604135079,1.6015257505696,2.25137864364646e-05,0.00142778555985909,"5886"
"30385",3.06798849020642,0.198157694256284,2.27304690094127e-05,0.00143899820035905,"30385"
"22985",1.08169747573987,4.44144129315,2.36161479838372e-05,0.00149244956216597,"22985"
"32708",1.19976376840127,3.42747892250054,2.40052571811309e-05,0.00151387060985853,"32708"
"16858",2.5290331224668,0.57239274707363,2.52151644470438e-05,0.00157966876574926,"16858"
"24149",2.5242815132207,0.4966133877946,2.52151644470438e-05,0.00157966876574926,"24149"
"8543",1.54444025022163,1.97443950192174,2.57199754432982e-05,0.00160571853610972,"8543"
"31054",1.54429104461098,1.75698275581873,2.57199754432982e-05,0.00160571853610972,"31054"
"32707",1.18207446521745,3.4284186780828,2.62883201176277e-05,0.00163836620284041,"32707"
"40791",1.18477719014412,3.15305586398212,2.64366596134243e-05,0.00164477045198348,"40791"
"34216",1.28713988693764,2.56309900978641,2.76440699359544e-05,0.00171692988578126,"34216"
"31055",1.48040892498781,1.88259277225138,2.80185294947367e-05,0.00173719697047693,"31055"
"29631",1.17958543411649,3.16535152350077,2.9185956861843e-05,0.00180260007566406,"29631"
"41039",1.8848959768023,0.862372687232901,2.9223251884813e-05,0.00180260007566406,"41039"
"20763",2.21901340347407,0.670759241533266,3.02608736347583e-05,0.00186341915547825,"20763"
"24297",1.39797147625959,2.13075590442931,3.06345026559429e-05,0.00188056383413957,"24297"
"19965",1.22592451926554,3.10073169791514,3.06435231945149e-05,0.00188056383413957,"19965"
"40586",2.0577292810694,1.0491978890016,3.09007616344315e-05,0.00189313070217056,"40586"
"19076",1.06701427887175,4.15062645293687,3.09914351840707e-05,0.00189546769257151,"19076"
"9368",5.5207665479851,-0.46747788182384,3.28780018213985e-05,0.00199395411046246,"9368"
"2913",5.4799316292422,-0.718805500029386,3.28780018213985e-05,0.00199395411046246,"2913"
"9515",1.84449486511886,1.55665427876569,3.33171355061708e-05,0.00201719603144324,"9515"
"30806",1.06834613866572,4.18992992216101,3.38942517504034e-05,0.00204185989050636,"30806"
"17907",0.990785072808178,5.91666760193246,3.5288093343154e-05,0.00212228474714619,"17907"
"30240",0.996823423938849,5.48463564329483,3.65430457546298e-05,0.0021941028386952,"30240"
"7210",3.3271727581188,-0.11099016003716,3.66926322403561e-05,0.00219942464184925,"7210"
"33775",1.8823482207322,0.907104635204695,3.68303867393924e-05,0.002204020738791,"33775"
"18911",1.74721717982934,1.41219680768623,3.84974151843417e-05,0.00229996560749498,"18911"
"35494",1.17767941493148,2.98265383757984,4.13274345769895e-05,0.00246495946563747,"35494"
"31057",1.40861876340976,2.03951647874604,4.27390655720145e-05,0.00254494914383852,"31057"
"4253",1.78601442291491,1.15119728547144,4.43775338840201e-05,0.00263816031335233,"4253"
"40118",1.21874645354578,2.91236764719648,4.45728074512364e-05,0.00264541078433859,"40118"
"31377",2.59084462193044,1.18354220306333,4.53348597598585e-05,0.00268181707284343,"31377"
"5695",1.05251737706908,4.09712130983806,4.81872589501641e-05,0.00283660234782491,"5695"
"33074",1.0500033040153,4.32806261267737,4.84575847378161e-05,0.00284786961769396,"33074"
"28869",1.04360502684094,4.24333960442306,4.91051819129674e-05,0.00288123656801533,"28869"
"4984",2.08179807636477,0.772126289403909,4.92677790782878e-05,0.00288608410396107,"4984"
"40932",1.15346555074857,3.00873000355262,4.9437744984807e-05,0.00289134688456525,"40932"
"10044",1.28881333796286,3.05283223661717,4.95586947408282e-05,0.0028937305820757,"10044"
"3502",1.04703517358157,4.29331690977734,5.01877669078592e-05,0.00292572789801308,"3502"
"16644",0.976179458871824,6.18730058055,5.06872528728324e-05,0.00295007987083251,"16644"
"7945",1.34324498544392,2.48417569907844,5.09058595490441e-05,0.00295803211244324,"7945"
"1213",1.05902064391897,4.02561496726815,5.09881436040199e-05,0.00295805009959977,"1213"
"1423",1.08192909349924,4.05270707737517,5.20140020112986e-05,0.00301272112773308,"1423"
"4380",1.16600871882785,3.24271602773396,5.35892223214628e-05,0.00309898571709933,"4380"
"19699",1.0308881273095,4.26907759059258,5.41553457508524e-05,0.00312671304227122,"19699"
"10700",2.1949843163894,0.690448219543953,5.473645455148e-05,0.00314516713772318,"10700"
"38272",0.961586778624221,5.95675461517724,5.52040943312189e-05,0.00316699482343726,"38272"
"3810",1.82609941229053,1.21425714229837,5.64043134145635e-05,0.0032307137294675,"3810"
"5977",5.43600292296972,0.323889403828767,6.03024432698547e-05,0.00344305959714036,"5977"
"34665",5.37526401477999,-0.370735215691116,6.03024432698547e-05,0.00344305959714036,"34665"
"20526",3.27419782359204,-0.338245069410432,6.10618526978482e-05,0.00348091146066643,"20526"
"27979",1.77501250489653,1.18411573638178,6.14940390360559e-05,0.00349532684095055,"27979"
"21481",1.37031695977612,2.0882629933079,6.15084534849272e-05,0.00349532684095055,"21481"
"81",0.944361848614887,6.43111727765864,6.31322048943331e-05,0.00358195851196857,"81"
"40178",0.996096400902342,4.59544978487684,6.43682669659478e-05,0.00364635622208199,"40178"
"6126",1.27538145021523,2.48845529247187,6.67822356997174e-05,0.00376537027378797,"6126"
"30532",1.03427367307593,4.20761958896631,6.77585253999108e-05,0.00381323889438935,"30532"
"16925",1.10835084770099,3.44774101463443,6.78425764222796e-05,0.00381323889438935,"16925"
"23270",1.12471703948672,3.55198682151732,7.01304448555814e-05,0.00393570311448469,"23270"
"27645",1.35419982422123,2.05835209283129,7.39860931425092e-05,0.00414563380597429,"27645"
"29439",1.24882556240239,2.53161086939721,7.47206882606504e-05,0.00418030393160554,"29439"
"25524",1.40241717120136,1.67049061781311,7.52184994642947e-05,0.00420164017518432,"25524"
"9494",1.96526758372692,0.662720677020176,7.67219728302365e-05,0.00427899905653645,"9494"
"9070",1.13869643718175,3.05747739393528,7.70382685436239e-05,0.0042833989528454,"9070"
"5795",0.990695808384651,4.69566872571167,8.2027992201177e-05,0.00454682042792546,"5795"
"39879",0.913401487055116,8.12509690492115,8.3001044213432e-05,0.0045937004301253,"39879"
"8910",0.955033783836172,5.35474347646363,8.41308654331215e-05,0.00464909996807686,"8910"
"7929",0.956634151394386,5.58318415005503,8.57713443739548e-05,0.00471807768557036,"7929"
"24470",1.17816589064368,2.95467335438913,8.91767499493607e-05,0.00487567124533739,"24470"
"2564",1.36349740699096,2.05876744658723,8.99849046698702e-05,0.0048978827903307,"2564"
"19698",0.981788569172675,4.51720428770983,9.10247240884892e-05,0.00493928897553854,"19698"
"28152",1.42551729659227,1.6005857056227,9.23441137083967e-05,0.00500335937412537,"28152"
"8508",1.43143421431768,1.59112410776958,9.28893301777941e-05,0.00502535454192759,"8508"
"15681",1.02220140086615,3.96673070495981,9.45368647894338e-05,0.00509919695953172,"15681"
"24380",0.941771712621482,5.51099742063806,9.57678513700126e-05,0.00514953967337493,"24380"
"10757",0.947721411917726,5.21907538751459,9.58325250183215e-05,0.00514953967337493,"10757"
"18105",1.05207231749053,3.91088445735833,9.5898313994955e-05,0.00514953967337493,"18105"
"4419",0.92349555656119,5.90910065833629,0.000104015981919176,0.00556061734452364,"4419"
"6659",1.33370000693348,1.93736590280089,0.00010439305822937,0.00556609640077986,"6659"
"18211",1.11512723315757,3.478645312419,0.000104581220998441,0.00556609640077986,"18211"
"15767",1.24811175976475,2.76318291419902,0.000106917053805093,0.00566842360845022,"15767"
"33766",1.19974836622301,3.54357815674935,0.000106975099829696,0.00566842360845022,"33766"
"19664",1.06623775892069,3.53995705076784,0.000107930576676067,0.00571066694920216,"19664"
"27795",1.09196327253993,3.66523899083955,0.000110976089451136,0.00582863413604007,"27795"
"3273",5.28838245478244,-0.793774128371219,0.000111129286007914,0.00582863413604007,"3273"
"4673",5.28838245478244,-0.793774128371219,0.000111129286007914,0.00582863413604007,"4673"
"7877",5.27927342372628,0.0227239473567677,0.000111129286007914,0.00582863413604007,"7877"
"2144",1.58650541883935,1.36271805100006,0.000113005598748759,0.00591844271531055,"2144"
"24582",1.02750908288158,3.75232094951751,0.000113567710588003,0.00593645866571595,"24582"
"4483",1.01982082668059,3.93169110071194,0.000113678618207281,0.00593645866571595,"4483"
"40104",1.45665654829969,1.69849917064169,0.000115619160715149,0.00601704360353356,"40104"
"16465",0.908052192330399,6.54082401718617,0.000115721996975261,0.00601704360353356,"16465"
"31178",1.54891552931389,1.47486387218984,0.000116196421984908,0.00603301854291427,"31178"
"19657",1.08439474706386,3.22564839895057,0.00012917911383893,0.00667826407289081,"19657"
"5544",0.964484364849557,4.57931565256738,0.000129559762588455,0.00667956774138612,"5544"
"30876",0.887248557528291,7.82021117585752,0.0001296502356503,0.00667956774138612,"30876"
"35327",1.21987138756775,2.71079923921054,0.000129759650456192,0.00667956774138612,"35327"
"37834",1.02972586054544,3.65699481945878,0.000131489677315665,0.00674936700702102,"37834"
"17285",1.02090041633826,3.8915359433052,0.000133772352113157,0.00683735881870152,"17285"
"28783",1.03993445437474,3.77043035855588,0.000138375634748397,0.00706263759532661,"28783"
"9198",1.06438782815608,3.3203347821831,0.000139657228178484,0.00711202647534571,"9198"
"24102",1.42400894376378,1.97849537419732,0.000139737474602192,0.00711202647534571,"24102"
"32495",1.65767266720255,0.939184677650809,0.00014154562783347,0.00718378900192796,"32495"
"16646",0.946953419478689,5.34560652650374,0.000142247206822509,0.00720925626150314,"16646"
"3622",1.14987402295084,2.57232454201659,0.0001425757735627,0.0072157738976298,"3622"
"32705",0.968713404590301,4.61976166190147,0.000143858131374748,0.00727047712977279,"32705"
"40572",1.03172546897084,4.14725966085266,0.000144130589570083,0.0072740591952957,"40572"
"40845",0.988890510199988,4.30444748830675,0.000144966566469812,0.00730603149589829,"40845"
"14093",1.55965479408614,1.65933240990874,0.000147428230815382,0.00740939792336081,"14093"
"25585",0.975841298250757,4.29992250352258,0.000151850096539804,0.00759987619089989,"25585"
"17908",0.904649543236781,5.93334040825949,0.000153530994949327,0.00767336004535522,"17908"
"33481",1.09795812116822,2.74483094393039,0.000157148740914596,0.00784330887400166,"33481"
"32225",1.33307551471467,2.06074476903725,0.000157604905752755,0.00785521135923779,"32225"
"8148",1.13481163361656,2.66675108184609,0.000158841066276515,0.00790590327805247,"8148"
"20019",1.85142079021904,0.633786881032325,0.000159442653325141,0.00792491480060292,"20019"
"2469",0.976491474949957,4.13608261641451,0.000161530503273246,0.0080066321574383,"2469"
"17058",1.08645596591562,3.05679966267176,0.000162264629558692,0.00802995903956507,"17058"
"38497",1.23413033232465,2.16710974628309,0.000162446171508452,0.00802995903956507,"38497"
"36856",3.13014041181713,-0.286275465984331,0.000169711237305019,0.00837760601662325,"36856"
"1467",0.92429542771565,5.3372419336121,0.000171166124798081,0.00841983897960688,"1467"
"17307",1.2162485698727,2.55371583639625,0.000171266781516737,0.00841983897960688,"17307"
"14332",0.957143917883854,4.30176856879344,0.000173171260307065,0.00850188425602783,"14332"
"29535",1.00800852732517,3.56989327380552,0.000173891314074974,0.00852563596249379,"29535"
"29453",0.895697646969721,5.93842619713942,0.000174478223514966,0.00854280420018661,"29453"
"29309",1.39861284020583,1.6304626723371,0.000178004852947073,0.00870366547235111,"29309"
