"","logFC","logCPM","PValue","FDR","ID"
"15535",4.90155781139913,-0.144596358528588,0.00134626250920784,0.0386474802265434,"15535"
"16999",4.89618697772365,2.03603868859517,2.5854156495837e-29,6.21964824768185e-26,"16999"
"31631",4.83464302163754,0.0532038833572471,1.55616562759809e-09,2.54091568651028e-07,"31631"
"21700",4.71655421387246,0.751996766058071,4.36472013152345e-13,1.24016477122853e-10,"21700"
"10622",4.63561294585691,4.41174179905956,3.10577555253843e-52,3.99601610207633e-48,"10622"
"2151",4.53096954771807,2.72566084459141,1.260064789388e-33,4.13358526591509e-30,"2151"
"529",4.37830695051311,0.114504637500735,7.21109618581206e-07,6.86576268773162e-05,"529"
"9430",4.34826233133118,3.96344999485417,4.48905031000454e-45,2.6997896739419e-41,"9430"
"3897",4.3352358287845,3.50708886471356,2.37931564528106e-40,1.22653721514239e-36,"3897"
"32711",4.32633499607856,-0.173627822396226,1.22545289115601e-06,0.000110001163127773,"32711"
"5996",4.22197323856144,0.946698887428779,3.56935054632483e-06,0.000273460752577774,"5996"
"3472",4.13076175961544,0.584308414794454,1.25968618392204e-11,2.91383179146327e-09,"3472"
"40565",4.11042680376122,0.153816321571816,1.05128598844858e-05,0.000699919831977252,"40565"
"694",4.10981701519201,0.248600264445256,5.29888561540388e-09,8.10213082338344e-07,"694"
"17634",4.05781364831342,-0.0307333488610866,8.5010955722787e-09,1.24195155354525e-06,"17634"
"3999",4.00618206054861,1.79194163724131,9.65512543597884e-23,1.16135067119099e-19,"3999"
"20772",3.94191684292004,1.25285584905998,3.61985727209517e-17,1.97912954035688e-14,"20772"
"8052",3.93709102761825,-0.00989191748969404,5.76203544454912e-08,6.97728352404547e-06,"8052"
"38153",3.93025882576855,0.0748887453887298,5.76203544454912e-08,6.97728352404547e-06,"38153"
"30544",3.90421150756626,5.37562809588063,2.58275212268608e-46,1.86397220694254e-42,"30544"
"34353",3.85342096657109,0.613389260517096,1.52458958924976e-11,3.43842595800486e-09,"34353"
"25936",3.84897983236167,1.18279917641073,3.31083359487374e-16,1.5316850034746e-13,"25936"
"39186",3.84544299971501,-0.0346845860266914,1.5206330541221e-07,1.67292816335354e-05,"39186"
"1370",3.78877791528567,1.14743459863605,1.20248386393739e-15,5.04553839885823e-13,"1370"
"29729",3.78422868774827,-0.498447820334693,0.00016379063741667,0.00706139205636862,"29729"
"29755",3.78127199548802,4.01867118494862,1.29171725483602e-37,4.66116171407577e-34,"29755"
"13670",3.74540971839595,0.190463667211273,6.62783418530178e-07,6.36078182384614e-05,"13670"
"38969",3.7453919864378,3.41017904239623,1.17592021080893e-32,3.53609006725334e-29,"38969"
"9182",3.71707295867933,0.257838137036257,1.08728643461484e-06,9.88280377659356e-05,"9182"
"37351",3.68057971899786,1.2314225535913,1.7873635098376e-06,0.000152475206270662,"37351"
"29719",3.66237559342201,3.17506159301432,1.54960295982115e-30,3.99410162893902e-27,"29719"
"191",3.65042867084358,1.68631185745924,0.000285638595939949,0.011142993226479,"191"
"2504",3.63941024026401,4.3891780081396,8.14832986830002e-38,3.26702759219563e-34,"2504"
"37541",3.63932502517707,1.98440366419773,1.58261089093307e-20,1.54347335133296e-17,"37541"
"15050",3.63255910126885,1.17634834504429,2.92501438646935e-15,1.17433593320355e-12,"15050"
"10000",3.63009497829526,2.1968075760111,5.27714570858186e-23,7.05280751459912e-20,"10000"
"30389",3.55677726086001,-0.214973040930781,0.000499093506445149,0.0174852322136633,"30389"
"15585",3.52950742016965,0.319564326909447,8.25858901122676e-08,9.64437490194555e-06,"15585"
"17633",3.51925351618772,0.528443109753094,1.18237489406996e-10,2.35150543360227e-08,"17633"
"40965",3.50747499855708,1.83026791297431,7.38794449007154e-19,6.1998599284705e-16,"40965"
"32413",3.40544908968331,0.37582460042113,1.82095189392867e-08,2.48897913228848e-06,"32413"
"39079",3.39337841568296,1.1912459710147,1.1223635719507e-13,3.40881009233267e-11,"39079"
"37540",3.38838269868355,1.89432966741116,4.07796793765539e-18,2.76956740761958e-15,"37540"
"23142",3.38308329703109,0.159795776962307,1.82095189392867e-08,2.48897913228848e-06,"23142"
"1265",3.3711093521331,1.28677227497228,1.65825904350221e-10,3.19990789223408e-08,"1265"
"29720",3.35728052963571,2.54198230557954,5.09222354644944e-23,7.05280751459912e-20,"29720"
"7627",3.32856676554207,1.77320129091763,1.6936593976774e-15,7.0247930304815e-13,"7627"
"38104",3.3004038899506,2.49403939870508,7.37076103375158e-23,9.49906828224735e-20,"38104"
"22189",3.26144006563168,0.355154186559165,0.000101743734379075,0.00483815480537843,"22189"
"20526",3.25370872655254,-0.338245069410432,6.10618526978482e-05,0.00317495238415252,"20526"
"23498",3.24320077442084,2.32049161717138,2.23543005668591e-20,2.12277614725029e-17,"23498"
"20828",3.23928961014578,0.343374292273421,9.86908353865938e-09,1.41319793449414e-06,"20828"
"36957",3.21430576971964,-0.0960669900864871,0.000101743734379075,0.00483815480537843,"36957"
"4020",3.20900123002097,0.668025051361091,1.66255669307114e-09,2.7024035256519e-07,"4020"
"40216",3.18144216914821,2.18071207285562,3.6044438644718e-17,1.97912954035688e-14,"40216"
"12804",3.15241923754823,2.0650896854408,3.73476612581201e-18,2.59171222403704e-15,"12804"
"18038",3.14239959062912,1.66345287262489,2.9289243172598e-15,1.17433593320355e-12,"18038"
"9999",3.13921863239755,2.03401351693482,5.73677352347365e-18,3.76384495626449e-15,"9999"
"9490",3.10544158875598,2.19357480126116,1.10865143625474e-18,8.69688849505486e-16,"9490"
"27657",3.0945680259414,5.17904255306472,8.02003939876385e-32,2.22617785926457e-28,"27657"
"35220",3.08665280667989,0.734925451731357,2.27658432675477e-06,0.000187987518148617,"35220"
"14059",3.08570739035691,1.88528929132116,3.51547350235308e-16,1.6057703966128e-13,"14059"
"16484",3.08487135767483,2.59966872825644,6.72038843773018e-15,2.52609600807806e-12,"16484"
"31581",3.06432097355027,-0.123615315570753,0.000473278252258252,0.0167927686654268,"31581"
"20829",3.05876654714701,0.32734313092429,1.18472790495362e-07,1.33596582657036e-05,"20829"
"24149",3.04675402226544,0.4966133877946,3.55856671833227e-06,0.000273460752577774,"24149"
"9998",3.03230833597911,2.38878028929366,1.02401683994144e-19,8.79801134983021e-17,"9998"
"38105",3.01115263282953,2.16849388084422,1.99772602272891e-18,1.44175887060346e-15,"38105"
"14301",2.99181051042582,2.93717145252407,2.75701821470002e-21,3.10896882117032e-18,"14301"
"7609",2.97864272794556,0.0947807519170193,5.90132956440906e-05,0.0030997012712038,"7609"
"2499",2.96919531382894,2.88500530004521,2.57331095006601e-22,2.99541695590748e-19,"2499"
"18036",2.96749734754635,2.33020726684688,9.25728684999372e-18,5.69108538905854e-15,"18036"
"37251",2.95872006585601,1.32876541145183,3.27946523244958e-11,7.17209108563292e-09,"37251"
"7806",2.9584330917837,1.60912883278759,2.46643537896155e-14,8.55781929325265e-12,"7806"
"18037",2.92417625421936,1.89569733782441,7.68256939634354e-16,3.26147666667125e-13,"18037"
"208",2.92094192707133,-0.122204124038891,0.000790821606218505,0.0250983268780957,"208"
"17730",2.92040977140158,2.66300455764148,3.6156162770432e-17,1.97912954035688e-14,"17730"
"2752",2.91427781240076,3.66518336341771,2.59293221525114e-24,3.89858162447239e-21,"2752"
"7805",2.90901713224117,1.97024172627918,6.40831394122311e-16,2.78607239239802e-13,"7805"
"4779",2.90406046358615,1.14069150231918,1.58764452251791e-12,4.09215375678992e-10,"4779"
"17438",2.90141956145059,0.656276834070122,2.86163795788477e-07,2.9503487345792e-05,"17438"
"10205",2.88303839123042,4.83445387647086,5.77965031429345e-27,1.09767727153305e-23,"10205"
"30230",2.8667046820444,2.28195489758242,8.39239703978737e-17,4.26534714339053e-14,"30230"
"16281",2.83803211820482,-0.324935922875097,0.00132134624338781,0.0381446233541193,"16281"
"23822",2.83310351946228,4.03896048754354,8.8720299058661e-25,1.45521454160535e-21,"23822"
"2753",2.81435905542902,3.60429401544221,8.98187697400902e-23,1.11762424347281e-19,"2753"
"18782",2.81099288659522,-0.337509284872218,0.000153591587500492,0.00670175626959521,"18782"
"22865",2.80192501115719,4.08189600392671,1.65773665091642e-24,2.60084465427474e-21,"22865"
"27733",2.79671285522416,2.39241516980759,7.5688535346846e-14,2.39580771753591e-11,"27733"
"19727",2.76238997750551,1.28788660484013,2.18999952837096e-08,2.91609346794339e-06,"19727"
"25357",2.7547202468419,0.624744187370219,4.38113996251715e-08,5.47036109160662e-06,"25357"
"16186",2.74327088572012,2.60540593704306,2.48552869363534e-17,1.44661778886825e-14,"16186"
"41039",2.73832873380999,0.862372687232901,6.34352563800974e-08,7.60485457300935e-06,"41039"
"39086",2.72004202185787,2.29919371299416,5.23877411582962e-16,2.30538004841112e-13,"39086"
"24598",2.71414303872515,6.75809070678038,6.20642245552149e-28,1.3174044371029e-24,"24598"
"16019",2.71333434493787,5.97961153359013,4.104389114346e-27,8.2281600661764e-24,"16019"
"9612",2.70941497259307,3.20295266570226,2.43524645612853e-20,2.25322739408713e-17,"9612"
"13924",2.7035884005033,1.70383666709874,4.02692490289689e-13,1.15326654857964e-10,"13924"
"6367",2.69261888360309,1.54377915055336,1.36292631395944e-11,3.12580315439458e-09,"6367"
"39445",2.69219953978521,2.26311978250464,6.63957229135428e-15,2.52198911719494e-12,"39445"
"7890",2.68416812733944,5.48037876355661,6.8803104797187e-26,1.18226668409833e-22,"7890"
"32121",2.65818509711278,2.08680097321245,7.18183661877647e-14,2.29342101228805e-11,"32121"
"6517",2.65642722682642,0.229285196928677,0.000130301399765091,0.00587894756861741,"6517"
"13613",2.65314293447319,4.44255230830801,1.95228708396623e-23,2.81793117699686e-20,"13613"
"17371",2.63879403444609,1.64180038428471,6.12263833786996e-09,9.20564185091823e-07,"17371"
"7212",2.60046890316425,-0.369414814697733,0.000645483757786618,0.0215270622918023,"7212"
"18408",2.59304858507843,1.39836411424687,4.39466662904206e-10,7.77360516220504e-08,"18408"
"35703",2.5827668082989,2.97615186161047,2.10956058089689e-16,1.01497991415552e-13,"35703"
"19418",2.5658160123691,0.116781041894402,0.00104074494694235,0.0314533345145852,"19418"
"30520",2.55860946757927,2.13556588541426,3.70831880706296e-13,1.07915067865215e-10,"30520"
"9519",2.55803047857876,0.0745203006717661,0.00167631976073992,0.0457218432095994,"9519"
"13221",2.55621458192002,0.228947445718641,0.00167631976073992,0.0457218432095994,"13221"
"14300",2.55446738637037,2.98735415923806,2.03223501860462e-17,1.20218361715324e-14,"14300"
"40444",2.54065211499982,1.34132412421594,3.08831637618805e-08,3.98389947990365e-06,"40444"
"7272",2.53653597448059,3.48782261171078,1.16809562287535e-18,8.96824054286317e-16,"7272"
"39965",2.53455854427402,2.88752389603072,9.62278293331381e-17,4.82275169650873e-14,"39965"
"15586",2.53374767196984,0.211478452361895,1.11186033019724e-05,0.000734825641303432,"15586"
"9223",2.52509374921456,2.45072532605852,4.27953030398253e-11,9.19207446542914e-09,"9223"
"15061",2.51448623744146,0.00544054768206881,6.96146761522299e-05,0.0035182711329877,"15061"
"29380",2.51254659325606,0.984733827750273,2.67249000452872e-06,0.000217236004089611,"29380"
"14893",2.49523440741041,0.77539734672098,0.000504036308995637,0.0175900872438178,"14893"
"9698",2.47407304443454,4.41261303215261,1.17045010626694e-20,1.20673405956121e-17,"9698"
"15637",2.46010369374522,3.6692121877183,2.23908688323857e-18,1.58426372905223e-15,"15637"
"8768",2.45621003106707,-0.28624174483917,0.00167631976073992,0.0457218432095994,"8768"
"2628",2.44680375118153,3.69885379332484,1.35883611555727e-18,1.01359975193111e-15,"2628"
"32115",2.44059192894555,0.193369041797575,0.000790123036257858,0.0250982304254972,"32115"
"27979",2.44035180190207,1.18411573638178,3.32548738854986e-07,3.3707924835905e-05,"27979"
"31743",2.4380332279488,0.352236039855225,0.000790123036257858,0.0250982304254972,"31743"
"7210",2.42804484037868,-0.11099016003716,0.000504036308995637,0.0175900872438178,"7210"
"33692",2.4236186644126,1.03680850371433,1.03017333652233e-06,9.45898342198684e-05,"33692"
"37538",2.39504879282484,2.31789500972679,1.12414687816984e-13,3.40881009233267e-11,"37538"
"14216",2.39110039257077,3.28481571919464,4.86295315516421e-16,2.1664156123963e-13,"14216"
"9494",2.38967490172518,0.662720677020176,5.68201447605541e-06,0.000417767604724113,"9494"
"39039",2.38444697624203,3.68350532350347,2.54031999224456e-16,1.19048632363825e-13,"39039"
"25524",2.37300035410516,1.67049061781311,3.41042858131398e-09,5.35066588507456e-07,"25524"
"34968",2.36713116274407,1.8370822139424,8.43588422361128e-11,1.73750232325629e-08,"34968"
"33776",2.35267295188887,0.806747358852589,3.40536338895124e-06,0.000264263522344743,"33776"
"29679",2.34968858195555,0.863715210341504,0.00123709498114007,0.0360877707311557,"29679"
"9762",2.34479252631887,2.71202536720667,8.94389124156378e-14,2.80643752566808e-11,"9762"
"19895",2.33651915866321,3.19989831740151,7.54636134533604e-16,3.24179106126727e-13,"19895"
"40700",2.330036042166,0.307349422778339,0.000129653859379743,0.0058628565359875,"40700"
"38378",2.31971207091473,2.87241499384639,3.83689902183966e-14,1.28198612225078e-11,"38378"
"7824",2.30859574530273,0.0906565485106756,0.000385935777059753,0.0141946959356198,"7824"
"23284",2.30764353376928,0.602191319394419,0.000591144227662883,0.0199732579168681,"23284"
"17405",2.30038061318138,0.40276236453943,0.000195060394179482,0.00822470106610485,"17405"
"41003",2.29681300600917,0.452652914176908,6.87902042148246e-05,0.00348636870658981,"41003"
"913",2.29560451202965,5.17733073387942,9.14030968981966e-20,8.04458719895469e-17,"913"
"39405",2.2815216836079,4.43436026093459,4.33421797824249e-16,1.955003196811e-13,"39405"
"8499",2.27965130247574,1.97243063891112,4.45693870433667e-11,9.47530929851142e-09,"8499"
"14217",2.27461225669228,2.93708355839727,5.57721301307982e-14,1.83145658520448e-11,"14217"
"31229",2.26887768891581,6.57717190872533,1.33906114340679e-20,1.34222281555094e-17,"31229"
"35310",2.26548513145923,0.875090016444662,3.75360663090022e-05,0.0021296996112584,"35310"
"14729",2.2551366734329,4.13712874487311,4.17266766100342e-17,2.21427518451924e-14,"14729"
"21194",2.24910825674776,4.59621351153012,5.14827672387461e-17,2.69239950117413e-14,"21194"
"23473",2.24777552277958,3.69839799954258,2.16762632131657e-14,7.59405784511733e-12,"23473"
"13925",2.24090357660748,1.84163178495857,1.18601631956661e-10,2.35150543360227e-08,"13925"
"3408",2.23814263641682,3.40805230655272,7.87119168198585e-15,2.89828522290265e-12,"3408"
"18946",2.23436422709769,0.547331076453003,1.46108990350212e-05,0.000936472986995989,"18946"
"29898",2.23105640951404,0.635952769272918,1.46108990350212e-05,0.000936472986995989,"29898"
"20019",2.23065897120819,0.633786881032325,1.46108990350212e-05,0.000936472986995989,"20019"
"28152",2.22598970859201,1.6005857056227,2.93837492265626e-08,3.82784328823289e-06,"28152"
"10738",2.21879979710246,5.95200226555739,1.37637211707426e-18,1.01359975193111e-15,"10738"
"28150",2.21412391092652,2.6435232704238,8.58312446492612e-13,2.32873719035232e-10,"28150"
"15435",2.20318339259824,1.85470060000558,1.2152037451356e-10,2.39620913350918e-08,"15435"
"37539",2.20113826959501,2.03369202033709,4.13528612149261e-11,8.93543710742879e-09,"37539"
"28999",2.19902282145448,0.435775326471495,0.00138140160115216,0.039405436187807,"28999"
"39185",2.19481978422196,1.52375152769941,2.27203423967428e-09,3.64383802393985e-07,"39185"
"4642",2.18944367003442,5.82027366917086,7.64008855191948e-19,6.26574080445487e-16,"4642"
"9574",2.1705464297725,4.3188788888653,1.13200143366095e-16,5.59565366214457e-14,"9574"
"38332",2.16572336090529,3.7430701709461,5.9348484194268e-14,1.92936040734249e-11,"38332"
"35374",2.16408314102778,0.451837314537707,0.00066077540933215,0.0219558753644112,"35374"
"10387",2.16365543755113,0.671394052544099,0.00066077540933215,0.0219558753644112,"10387"
"35311",2.16111317196032,5.56991005159855,4.14456533217285e-18,2.76956740761958e-15,"35311"
"23636",2.15381299602781,1.36173262374997,4.33381312430878e-08,5.43005717328758e-06,"23636"
"10737",2.15368186729376,7.22388336837079,9.55951687804335e-19,7.66567036764876e-16,"10737"
"32584",2.14959217463972,2.21567005481248,4.16973033351043e-10,7.44874846954079e-08,"32584"
"15534",2.14633134529711,2.24756209224824,1.61050611839814e-11,3.60963436536626e-09,"15534"
"16276",2.14020646085313,4.81292415434477,7.60740804417385e-17,3.92161884677162e-14,"16276"
"31772",2.13560837158538,1.25802806580793,1.14839311022216e-05,0.000756200098218366,"31772"
"40231",2.13252722355509,0.836259613310405,8.99901978658515e-05,0.00437051990577288,"40231"
"7492",2.1288433808322,-0.112336228988738,0.00138140160115216,0.039405436187807,"7492"
"40204",2.12198753948101,3.18146490131619,1.61364235358764e-13,4.85235702743416e-11,"40204"
"31119",2.12143221050576,1.43291991515517,1.97173851703291e-05,0.00120753698941725,"31119"
"31499",2.11935296553408,2.74018753262633,2.01115893021445e-11,4.47979444424619e-09,"31499"
"38485",2.11692750271181,5.94561665198571,6.33908250614628e-18,4.08474628989801e-15,"38485"
"39011",2.1142837591691,0.733596133362698,4.92677790782878e-05,0.00267745151813256,"39011"
"38375",2.11308749093754,3.60205444475915,6.83971313659828e-15,2.54444379932112e-12,"38375"
"219",2.10602631301799,2.33472693072847,4.01202825016156e-10,7.20268852771542e-08,"219"
"41262",2.10319502901844,3.05802894457486,9.62374287973719e-13,2.5534761898185e-10,"41262"
"2144",2.09938900565704,1.36271805100006,2.58106661604057e-06,0.000210718979275619,"2144"
"40175",2.09779754793872,2.45102883833163,2.24666331921932e-09,3.61923419080487e-07,"40175"
"21191",2.09552442056704,4.52019789425528,3.90534258514471e-15,1.53178573027116e-12,"21191"
"34627",2.09529536133373,4.55095462788435,2.49002931205506e-16,1.18227247007246e-13,"34627"
"3905",2.0886169703475,5.63398333812269,2.67016051545717e-17,1.52940860635353e-14,"3905"
"3473",2.07330408248884,0.955010185982788,4.16087188755703e-06,0.000314111008498944,"3473"
"23631",2.06634843608301,5.31138570789678,1.33738668414674e-16,6.52156736451825e-14,"23631"
"3898",2.0635664665932,0.640815193193617,0.000185559622060044,0.0079144691303682,"3898"
"21192",2.06125100006189,2.89018822198039,1.23468206142188e-10,2.42138598839177e-08,"21192"
"34770",2.05998157975694,3.92833770503312,1.04994904467818e-14,3.78874112772122e-12,"34770"
"1238",2.05912821134538,7.04250240784687,9.30508626727045e-18,5.69108538905854e-15,"1238"
"40589",2.05098710949289,2.94898582405426,2.48321124975865e-10,4.64283305427674e-08,"40589"
"24301",2.0501787121685,4.15644953548368,1.92766845034771e-14,6.81959961086246e-12,"24301"
"24695",2.05009584173879,3.2546186934045,2.60261347222996e-13,7.69797599552607e-11,"24695"
"6659",2.04905954243814,1.93736590280089,3.70185321254269e-08,4.67067738372737e-06,"6659"
"9527",2.04830412114833,0.898724656462663,0.000714062639665256,0.0233185071061726,"9527"
"8254",2.04826053595992,1.22586249567012,5.68446429041263e-06,0.000417767604724113,"8254"
"31654",2.04368909528512,2.28538728240764,2.50498058140264e-08,3.31107048644375e-06,"31654"
"31304",2.04338825839351,2.14655683072165,7.14848894104703e-08,8.45748273566171e-06,"31304"
"676",2.04130013589105,1.08005792659894,3.49715744193825e-06,0.000269647278402439,"676"
"23086",2.03120399423943,0.909421709366771,0.000185559622060044,0.0079144691303682,"23086"
"17058",2.02659865673561,3.05679966267176,6.30222582828385e-11,1.31454230643713e-08,"17058"
"18618",2.02097342676199,3.06749057406871,9.58257484769421e-12,2.24537151544835e-09,"18618"
"14510",2.01966528736804,1.74488063813751,1.38857682338719e-08,1.95729666687215e-06,"14510"
"16277",2.01483178563708,4.8438340964935,2.3296740783123e-15,9.552987399534e-13,"16277"
"8562",2.01408589561163,0.289089595821352,0.000714062639665256,0.0233185071061726,"8562"
"8555",2.01152382531943,2.50101751652254,5.64981346746564e-10,9.89677276570377e-08,"8555"
"25523",2.01146613492437,1.63521177086005,5.9419080721244e-08,7.17102852115749e-06,"25523"
"31652",2.00783779895761,2.4199174469741,2.68288861916055e-08,3.52043766626939e-06,"31652"
"7260",2.0066949784658,2.70979576593771,3.48971423554497e-09,5.45135663158616e-07,"7260"
"27830",2.00023455530149,4.09936177831247,1.64460044119162e-12,4.20889410782977e-10,"27830"
"3785",1.99612386178701,0.616369778430026,0.000519395806355067,0.0180042244690899,"3785"
"32495",1.99451355660358,0.939184677650809,1.06067853595696e-05,0.000703576929595712,"32495"
"15420",1.99001717947679,2.27122127264294,6.23461918782291e-08,7.49920777975299e-06,"15420"
"39404",1.98557384089813,4.5704911747816,4.62058863507786e-13,1.30260891325613e-10,"39404"
"14672",1.9848183104995,0.810725669256252,0.000199524599779802,0.00837191300355133,"14672"
"40378",1.98438110731091,1.13370881652718,0.000519395806355067,0.0180042244690899,"40378"
"41166",1.98046759264868,2.34910446490065,1.03744860897807e-09,1.74936135770904e-07,"41166"
"30232",1.98037150270726,0.662663196311392,5.46631246982621e-05,0.00291361721526852,"30232"
"15062",1.97345327151022,1.28067405687691,2.76417616759215e-07,2.87450423652918e-05,"15062"
"41189",1.96841873200295,3.53224837685705,9.61374504714784e-13,2.5534761898185e-10,"41189"
"21783",1.96523572979657,2.23837584561555,2.08487825397956e-08,2.78640117758712e-06,"21783"
"1694",1.9628626453135,3.98263018693638,2.01549981750371e-13,6.01068685244804e-11,"1694"
"4297",1.95346398583223,0.64192046840226,0.000266117642536247,0.0104492438856588,"4297"
"12511",1.95211010083218,0.975269858295198,1.9777036462397e-05,0.00120753698941725,"12511"
"3906",1.95068293990045,5.29252443980179,3.87253273420292e-15,1.53178573027116e-12,"3906"
"24298",1.94799887455671,2.13104162764931,7.26683705773684e-09,1.07890807793731e-06,"24298"
"31621",1.94484403698635,1.46286757203776,7.90454281795998e-06,0.000548529668434781,"31621"
"33385",1.94091858571268,1.53507604675185,1.31612848490536e-06,0.000116976592063571,"33385"
"23776",1.93652268537788,2.22596199730304,1.55574104625608e-07,1.706350019883e-05,"23776"
"31502",1.93530717370727,2.9834250093807,2.55778254971071e-10,4.70906037277098e-08,"31502"
"2937",1.93502637845331,4.5477167499318,3.10252927421634e-14,1.04630625102894e-11,"2937"
"4984",1.92575810028045,0.772126289403909,0.000107616168273174,0.00508955364631386,"4984"
"16405",1.92308551101887,3.65452163275382,1.72401516518091e-12,4.38106248137698e-10,"16405"
"8334",1.92088089953601,0.486572668905636,0.00108965353282184,0.0326308279932581,"8334"
"37662",1.91907534400301,2.35697765362332,1.25476681118088e-07,1.4105377065876e-05,"37662"
"2936",1.91712252494809,4.79312303968419,2.5967715313432e-14,8.92423816271612e-12,"2936"
"9218",1.91353175493219,6.11646868526075,1.16960195260627e-14,4.17872143166308e-12,"9218"
"26553",1.90711866706274,1.0799385072591,0.000779433256607179,0.0248990058412589,"26553"
"9219",1.90648932622628,6.37854418340695,8.04639022994902e-15,2.93286860048192e-12,"9219"
"14495",1.9042324559955,2.2847586049125,2.54498517048645e-08,3.35167116339429e-06,"14495"
"28655",1.90369658035871,4.43380427893792,9.96829403572776e-14,3.1009128472348e-11,"28655"
"8507",1.90337041281433,1.92467112838529,4.91974063163616e-08,6.07975481823941e-06,"8507"
"32930",1.90036929480263,0.781450321680237,0.000211248416942412,0.00870780824634936,"32930"
"25592",1.89842062931754,1.14796764614535,5.02289909099135e-05,0.00272310138848492,"25592"
"1280",1.89749532347628,1.24930147959627,6.52326762316002e-06,0.000470784224363458,"1280"
"28811",1.89636648072397,1.37911506314683,1.87561100950546e-05,0.0011549730934813,"28811"
"38491",1.89607923973532,1.05626208974115,3.68303867393924e-05,0.00209295197715114,"38491"
"27851",1.88850346373516,3.90777288275222,1.33452699897999e-12,3.48959469262267e-10,"27851"
"18693",1.8846642077903,0.722732770002366,0.000295558909668434,0.0114680035004144,"18693"
"40202",1.8749344634028,4.09102076115903,7.08416369069189e-13,1.95138967006578e-10,"40202"
"19640",1.87404860385307,4.89556771534902,1.06216052632099e-13,3.27590278566607e-11,"19640"
"16880",1.87332047595895,1.96263838773438,2.08155474231822e-06,0.000175088351693596,"16880"
"18619",1.87236522800951,3.15588429882532,6.92482974389838e-11,1.43610621441709e-08,"18619"
"15746",1.8713561179132,0.72363655341567,0.00012142131965842,0.00559577052346628,"15746"
"11334",1.87084035912854,1.74558884091619,1.87561100950546e-05,0.0011549730934813,"11334"
"23123",1.86950656226182,1.05379148616575,8.64361905254626e-06,0.000594104749545013,"23123"
"7838",1.85997814448232,1.35845773588339,0.00012142131965842,0.00559577052346628,"7838"
"35253",1.85995828294269,1.29699704727457,0.00012142131965842,0.00559577052346628,"35253"
"14650",1.85461046795789,1.08196228577591,0.000413058277525363,0.0150188895586454,"14650"
"9770",1.85240811013441,1.61082222403516,3.17235843132097e-06,0.000248857726074386,"9770"
"9695",1.84450171638934,3.23399181374169,1.896288230458e-10,3.6205058622263e-08,"9695"
"37124",1.84369916886648,0.500988922753538,8.83744290986195e-05,0.00432112638756597,"37124"
"25356",1.83816856085268,0.746300009089197,6.84661872992023e-05,0.00347972164604467,"25356"
"40232",1.8283811179536,0.642449485771396,0.00111186922719196,0.033185939671813,"40232"
"2729",1.82568943625712,2.27048351907166,6.37061546121218e-08,7.61204168602124e-06,"2729"
"40203",1.82152394774873,3.75238590334703,1.01421680700885e-11,2.36116216005899e-09,"40203"
"41143",1.82057586593839,1.26771034294289,9.7570725645755e-05,0.00466954858743643,"41143"
"13923",1.81708750944546,1.48983742447212,5.38544391348041e-07,5.32421215391618e-05,"13923"
